AnoMes;DataReferencia;SK_CentroCusto;Categoria;ValorOrcado
202602;2026-02-01;6;Material Hidráulico;18093,66
202602;2026-02-01;6;EPI;40499,46
202602;2026-02-01;6;Ferramentas;18656,24
202602;2026-02-01;6;Peças de Reposição;15818,91
202602;2026-02-01;6;Lubrificantes;5901,33
202602;2026-02-01;6;Material de Escritório;6162,81
202602;2026-02-01;6;Limpeza e Higiene;8345,22
202602;2026-02-01;7;Material Elétrico;3998,06
202602;2026-02-01;7;Material Hidráulico;29306,54
202602;2026-02-01;7;EPI;6927,63
202602;2026-02-01;7;Ferramentas;23663,34
202602;2026-02-01;7;Peças de Reposição;33388,80
202602;2026-02-01;7;Lubrificantes;17105,73
202602;2026-02-01;7;Material de Escritório;26205,91
202602;2026-02-01;7;Limpeza e Higiene;25370,68
202602;2026-02-01;8;Material Elétrico;27746,34
202602;2026-02-01;8;Material Hidráulico;40079,71
202602;2026-02-01;8;EPI;16506,72
202602;2026-02-01;8;Ferramentas;16398,22
202602;2026-02-01;8;Peças de Reposição;35728,07
202602;2026-02-01;8;Lubrificantes;19027,98
202602;2026-02-01;8;Material de Escritório;34851,64
202602;2026-02-01;8;Limpeza e Higiene;23975,12
202602;2026-02-01;9;Material Elétrico;13576,98
202602;2026-02-01;9;Material Hidráulico;41860,83
202602;2026-02-01;9;EPI;31343,91
202602;2026-02-01;9;Ferramentas;42434,18
202602;2026-02-01;9;Peças de Reposição;31410,77
202602;2026-02-01;9;Lubrificantes;30946,34
202602;2026-02-01;9;Material de Escritório;15696,00
202602;2026-02-01;9;Limpeza e Higiene;22167,81
202602;2026-02-01;10;Material Elétrico;26049,35
202602;2026-02-01;10;Material Hidráulico;26196,78
202602;2026-02-01;10;EPI;6156,18
202602;2026-02-01;10;Ferramentas;36920,40
202602;2026-02-01;10;Peças de Reposição;5204,94
202602;2026-02-01;10;Lubrificantes;36737,97
202602;2026-02-01;10;Material de Escritório;17696,73
202602;2026-02-01;10;Limpeza e Higiene;19839,91
202602;2026-02-01;11;Material Elétrico;6112,63
202602;2026-02-01;11;Material Hidráulico;37044,39
202602;2026-02-01;11;EPI;42447,17
202602;2026-02-01;11;Ferramentas;25598,10
202602;2026-02-01;11;Peças de Reposição;16591,68
202602;2026-02-01;11;Lubrificantes;40468,34
202602;2026-02-01;11;Material de Escritório;38530,49
202602;2026-02-01;11;Limpeza e Higiene;21645,03
202602;2026-02-01;12;Material Elétrico;27426,16
202602;2026-02-01;12;Material Hidráulico;32496,07
202602;2026-02-01;12;EPI;3392,59
202602;2026-02-01;12;Ferramentas;5876,88
202602;2026-02-01;12;Peças de Reposição;30564,24
202602;2026-02-01;12;Lubrificantes;39541,61
202602;2026-02-01;12;Material de Escritório;39092,40
202602;2026-02-01;12;Limpeza e Higiene;39952,25
202603;2026-03-01;1;Material Elétrico;41843,58
202603;2026-03-01;1;Material Hidráulico;22464,52
202603;2026-03-01;1;EPI;8899,39
202603;2026-03-01;1;Ferramentas;11332,50
202603;2026-03-01;1;Peças de Reposição;26291,20
202603;2026-03-01;1;Lubrificantes;8658,53
202603;2026-03-01;1;Material de Escritório;7902,43
202603;2026-03-01;1;Limpeza e Higiene;10375,77
202603;2026-03-01;2;Material Elétrico;41446,32
202603;2026-03-01;2;Material Hidráulico;17750,13
202603;2026-03-01;2;EPI;21402,16
202603;2026-03-01;2;Ferramentas;12226,99
202603;2026-03-01;2;Peças de Reposição;12675,07
202603;2026-03-01;2;Lubrificantes;7369,26
202603;2026-03-01;2;Material de Escritório;11118,60
202603;2026-03-01;2;Limpeza e Higiene;12744,61
202603;2026-03-01;3;Material Elétrico;43527,74
202603;2026-03-01;3;Material Hidráulico;31534,35
202603;2026-03-01;3;EPI;37065,40
202603;2026-03-01;3;Ferramentas;36059,84
202603;2026-03-01;3;Peças de Reposição;13968,44
202603;2026-03-01;3;Lubrificantes;33348,72
202603;2026-03-01;3;Material de Escritório;28776,43
202603;2026-03-01;3;Limpeza e Higiene;39246,56
202603;2026-03-01;4;Material Elétrico;12418,66
202603;2026-03-01;4;Material Hidráulico;41007,64
202603;2026-03-01;4;EPI;41397,86
202603;2026-03-01;4;Ferramentas;24572,81
202603;2026-03-01;4;Peças de Reposição;19984,05
202603;2026-03-01;4;Lubrificantes;40542,65
202603;2026-03-01;4;Material de Escritório;30807,33
202603;2026-03-01;4;Limpeza e Higiene;32408,39
202603;2026-03-01;5;Material Elétrico;29387,39
202603;2026-03-01;5;Material Hidráulico;18073,24
202603;2026-03-01;5;EPI;24920,35
202603;2026-03-01;5;Ferramentas;11762,58
202603;2026-03-01;5;Peças de Reposição;10181,71
202603;2026-03-01;5;Lubrificantes;20060,42
202603;2026-03-01;5;Material de Escritório;34464,68
202603;2026-03-01;5;Limpeza e Higiene;39952,22
202603;2026-03-01;6;Material Elétrico;14376,60
202603;2026-03-01;6;Material Hidráulico;44985,26
202603;2026-03-01;6;EPI;19505,41
202603;2026-03-01;6;Ferramentas;25037,87
202603;2026-03-01;6;Peças de Reposição;6719,52
202603;2026-03-01;6;Lubrificantes;7488,46
202603;2026-03-01;6;Material de Escritório;42930,19
202603;2026-03-01;6;Limpeza e Higiene;34365,94
202603;2026-03-01;7;Material Elétrico;39470,89
202603;2026-03-01;7;Material Hidráulico;3214,48
202603;2026-03-01;7;EPI;14669,83
202603;2026-03-01;7;Ferramentas;29469,51
202603;2026-03-01;7;Peças de Reposição;13660,64
202603;2026-03-01;7;Lubrificantes;44386,59
202603;2026-03-01;7;Material de Escritório;5018,04
202603;2026-03-01;7;Limpeza e Higiene;43221,76
202603;2026-03-01;8;Material Elétrico;34103,42
202603;2026-03-01;8;Material Hidráulico;29491,69
202603;2026-03-01;8;EPI;32338,42
202603;2026-03-01;8;Ferramentas;26146,28
202603;2026-03-01;8;Peças de Reposição;16490,04
202603;2026-03-01;8;Lubrificantes;36579,89
202603;2026-03-01;8;Material de Escritório;24269,86
202603;2026-03-01;8;Limpeza e Higiene;26358,58
202603;2026-03-01;9;Material Elétrico;11273,13
202603;2026-03-01;9;Material Hidráulico;26459,39
202603;2026-03-01;9;EPI;29298,91
202603;2026-03-01;9;Ferramentas;13936,58
202603;2026-03-01;9;Peças de Reposição;13375,35
202603;2026-03-01;9;Lubrificantes;4799,48
202603;2026-03-01;9;Material de Escritório;21947,74
202603;2026-03-01;9;Limpeza e Higiene;39143,23
202603;2026-03-01;10;Material Elétrico;19303,61
202603;2026-03-01;10;Material Hidráulico;23048,18
202603;2026-03-01;10;EPI;44523,54
202603;2026-03-01;10;Ferramentas;6292,49
202603;2026-03-01;10;Peças de Reposição;19731,52
202603;2026-03-01;10;Lubrificantes;25220,45
202603;2026-03-01;10;Material de Escritório;17069,08
202603;2026-03-01;10;Limpeza e Higiene;41318,64
202603;2026-03-01;11;Material Elétrico;11352,47
202603;2026-03-01;11;Material Hidráulico;5482,26
202603;2026-03-01;11;EPI;37638,63
202603;2026-03-01;11;Ferramentas;14340,72
202603;2026-03-01;11;Peças de Reposição;38283,06
202603;2026-03-01;11;Lubrificantes;9431,71
202603;2026-03-01;11;Material de Escritório;28517,33
202603;2026-03-01;11;Limpeza e Higiene;29396,81
202603;2026-03-01;12;Material Elétrico;14459,34
202603;2026-03-01;12;Material Hidráulico;31606,42
202603;2026-03-01;12;EPI;21288,82
202603;2026-03-01;12;Ferramentas;7428,11
202603;2026-03-01;12;Peças de Reposição;25264,64
202603;2026-03-01;12;Lubrificantes;22174,95
202603;2026-03-01;12;Material de Escritório;3749,76
202603;2026-03-01;12;Limpeza e Higiene;44288,19
202604;2026-04-01;1;Material Elétrico;31961,39
202604;2026-04-01;1;Material Hidráulico;19347,69
202604;2026-04-01;1;EPI;27682,08
202604;2026-04-01;1;Ferramentas;4335,07
202604;2026-04-01;1;Peças de Reposição;6439,30
202604;2026-04-01;1;Lubrificantes;34983,97
202604;2026-04-01;1;Material de Escritório;28482,29
202604;2026-04-01;1;Limpeza e Higiene;31918,57
202604;2026-04-01;2;Material Elétrico;8492,15
202604;2026-04-01;2;Material Hidráulico;26235,32
202604;2026-04-01;2;EPI;40535,80
202604;2026-04-01;2;Ferramentas;15624,67
202604;2026-04-01;2;Peças de Reposição;5119,25
202604;2026-04-01;2;Lubrificantes;14665,81
202604;2026-04-01;2;Material de Escritório;8585,92
202604;2026-04-01;2;Limpeza e Higiene;27840,13
202604;2026-04-01;3;Material Elétrico;28618,48
202604;2026-04-01;3;Material Hidráulico;6610,52
202604;2026-04-01;3;EPI;43606,55
202604;2026-04-01;3;Ferramentas;32234,89
202604;2026-04-01;3;Peças de Reposição;26076,04
202604;2026-04-01;3;Lubrificantes;36226,71
202604;2026-04-01;3;Material de Escritório;10535,84
202604;2026-04-01;3;Limpeza e Higiene;20483,53
202604;2026-04-01;4;Material Elétrico;30149,90
202604;2026-04-01;4;Material Hidráulico;40777,51
202604;2026-04-01;4;EPI;16614,15
202604;2026-04-01;4;Ferramentas;36198,94
202604;2026-04-01;4;Peças de Reposição;34072,73
202604;2026-04-01;4;Lubrificantes;39325,35
202604;2026-04-01;4;Material de Escritório;7936,14
202604;2026-04-01;4;Limpeza e Higiene;20160,50
202604;2026-04-01;5;Material Elétrico;34470,74
202604;2026-04-01;5;Material Hidráulico;16352,80
202604;2026-04-01;5;EPI;44095,36
202604;2026-04-01;5;Ferramentas;25727,39
202604;2026-04-01;5;Peças de Reposição;5402,55
202604;2026-04-01;5;Lubrificantes;32992,40
202604;2026-04-01;5;Material de Escritório;14714,69
202604;2026-04-01;5;Limpeza e Higiene;9539,57
202604;2026-04-01;6;Material Elétrico;13702,68
202604;2026-04-01;6;Material Hidráulico;18033,07
202604;2026-04-01;6;EPI;5647,37
202604;2026-04-01;6;Ferramentas;30460,48
202604;2026-04-01;6;Peças de Reposição;3492,75
202604;2026-04-01;6;Lubrificantes;10601,11
202604;2026-04-01;6;Material de Escritório;18789,84
202604;2026-04-01;6;Limpeza e Higiene;42303,37
202604;2026-04-01;7;Material Elétrico;39373,71
202604;2026-04-01;7;Material Hidráulico;33332,70
202604;2026-04-01;7;EPI;19773,41
202604;2026-04-01;7;Ferramentas;24928,34
202604;2026-04-01;7;Peças de Reposição;13770,76
202604;2026-04-01;7;Lubrificantes;27716,14
202604;2026-04-01;7;Material de Escritório;8807,82
202604;2026-04-01;7;Limpeza e Higiene;24344,14
202604;2026-04-01;8;Material Elétrico;36146,78
202604;2026-04-01;8;Material Hidráulico;16977,15
202604;2026-04-01;8;EPI;36836,95
202604;2026-04-01;8;Ferramentas;20336,79
202604;2026-04-01;8;Peças de Reposição;4285,21
202604;2026-04-01;8;Lubrificantes;15734,25
202604;2026-04-01;8;Material de Escritório;29671,14
202604;2026-04-01;8;Limpeza e Higiene;40717,54
202604;2026-04-01;9;Material Elétrico;26448,00
202604;2026-04-01;9;Material Hidráulico;33058,14
202604;2026-04-01;9;EPI;32087,10
202604;2026-04-01;9;Ferramentas;44051,42
202604;2026-04-01;9;Peças de Reposição;35195,00
202604;2026-04-01;9;Lubrificantes;6803,51
202604;2026-04-01;9;Material de Escritório;36302,76
202604;2026-04-01;9;Limpeza e Higiene;28061,91
202604;2026-04-01;10;Material Elétrico;8054,74
202604;2026-04-01;10;Material Hidráulico;29792,95
202604;2026-04-01;10;EPI;10098,46
202604;2026-04-01;10;Ferramentas;9578,36
202604;2026-04-01;10;Peças de Reposição;34869,12
202604;2026-04-01;10;Lubrificantes;10353,11
202604;2026-04-01;10;Material de Escritório;15418,46
202604;2026-04-01;10;Limpeza e Higiene;43188,52
202604;2026-04-01;11;Material Elétrico;33042,97
202604;2026-04-01;11;Material Hidráulico;21290,57
202604;2026-04-01;11;EPI;10848,83
202604;2026-04-01;11;Ferramentas;5980,93
202604;2026-04-01;11;Peças de Reposição;3088,57
202604;2026-04-01;11;Lubrificantes;38250,70
202604;2026-04-01;11;Material de Escritório;41968,04
202604;2026-04-01;11;Limpeza e Higiene;12325,91
202604;2026-04-01;12;Material Elétrico;5785,62
202604;2026-04-01;12;Material Hidráulico;12643,26
202604;2026-04-01;12;EPI;31320,49
202604;2026-04-01;12;Ferramentas;26531,75
202604;2026-04-01;12;Peças de Reposição;4600,16
202604;2026-04-01;12;Lubrificantes;43686,01
202604;2026-04-01;12;Material de Escritório;20659,96
202604;2026-04-01;12;Limpeza e Higiene;9780,42
202605;2026-05-01;1;Material Elétrico;20943,94
202605;2026-05-01;1;Material Hidráulico;43115,36
202605;2026-05-01;1;EPI;21379,03
202605;2026-05-01;1;Ferramentas;12164,17
202605;2026-05-01;1;Peças de Reposição;32772,63
202605;2026-05-01;1;Lubrificantes;33155,39
202605;2026-05-01;1;Material de Escritório;29712,80
202605;2026-05-01;1;Limpeza e Higiene;23040,67
202605;2026-05-01;2;Material Elétrico;26699,43
202605;2026-05-01;2;Material Hidráulico;38979,47
202605;2026-05-01;2;EPI;32857,56
202605;2026-05-01;2;Ferramentas;36166,36
202605;2026-05-01;2;Peças de Reposição;18253,87
202605;2026-05-01;2;Lubrificantes;18637,81
202605;2026-05-01;2;Material de Escritório;13275,47
202605;2026-05-01;2;Limpeza e Higiene;18646,84
202605;2026-05-01;3;Material Elétrico;31411,45
202605;2026-05-01;3;Material Hidráulico;38508,77
202605;2026-05-01;3;EPI;35399,35
202605;2026-05-01;3;Ferramentas;15009,68
202605;2026-05-01;3;Peças de Reposição;39303,07
202605;2026-05-01;3;Lubrificantes;17792,00
202605;2026-05-01;3;Material de Escritório;16687,83
202605;2026-05-01;3;Limpeza e Higiene;43256,75
202605;2026-05-01;4;Material Elétrico;28256,04
202605;2026-05-01;4;Material Hidráulico;43994,97
202605;2026-05-01;4;EPI;37280,40
202605;2026-05-01;4;Ferramentas;22763,50
202605;2026-05-01;4;Peças de Reposição;19306,43
202605;2026-05-01;4;Lubrificantes;19351,20
202605;2026-05-01;4;Material de Escritório;10862,62
202605;2026-05-01;4;Limpeza e Higiene;34578,77
202605;2026-05-01;5;Material Elétrico;32099,24
202605;2026-05-01;5;Material Hidráulico;4078,55
202605;2026-05-01;5;EPI;36606,13
202605;2026-05-01;5;Ferramentas;18987,90
202605;2026-05-01;5;Peças de Reposição;23146,52
202605;2026-05-01;5;Lubrificantes;23166,29
202605;2026-05-01;5;Material de Escritório;40618,39
202605;2026-05-01;5;Limpeza e Higiene;14274,85
202605;2026-05-01;6;Material Elétrico;5191,89
202605;2026-05-01;6;Material Hidráulico;36507,13
202605;2026-05-01;6;EPI;19659,17
202605;2026-05-01;6;Ferramentas;20203,85
202605;2026-05-01;6;Peças de Reposição;21713,93
202605;2026-05-01;6;Lubrificantes;36995,88
202605;2026-05-01;6;Material de Escritório;8030,78
202605;2026-05-01;6;Limpeza e Higiene;39642,70
202605;2026-05-01;7;Material Elétrico;7190,42
202605;2026-05-01;7;Material Hidráulico;42018,62
202605;2026-05-01;7;EPI;43006,38
202605;2026-05-01;7;Ferramentas;26246,37
202605;2026-05-01;7;Peças de Reposição;33664,11
202605;2026-05-01;7;Lubrificantes;22636,12
202605;2026-05-01;7;Material de Escritório;38983,68
202605;2026-05-01;7;Limpeza e Higiene;34533,98
202605;2026-05-01;8;Material Elétrico;6630,80
202605;2026-05-01;8;Material Hidráulico;21500,49
202605;2026-05-01;8;EPI;31463,60
202605;2026-05-01;8;Ferramentas;21546,19
202605;2026-05-01;8;Peças de Reposição;24670,85
202605;2026-05-01;8;Lubrificantes;17550,58
202605;2026-05-01;8;Material de Escritório;10088,13
202605;2026-05-01;8;Limpeza e Higiene;42619,20
202605;2026-05-01;9;Material Elétrico;13155,78
202605;2026-05-01;9;Material Hidráulico;41657,97
202605;2026-05-01;9;EPI;35925,50
202605;2026-05-01;9;Ferramentas;40147,68
202605;2026-05-01;9;Peças de Reposição;43284,45
202605;2026-05-01;9;Lubrificantes;14700,56
202605;2026-05-01;9;Material de Escritório;42528,53
202605;2026-05-01;9;Limpeza e Higiene;22542,31
202605;2026-05-01;10;Material Elétrico;27223,24
202605;2026-05-01;10;Material Hidráulico;26875,62
202605;2026-05-01;10;EPI;40339,85
202605;2026-05-01;10;Ferramentas;37486,50
202605;2026-05-01;10;Peças de Reposição;39332,45
202605;2026-05-01;10;Lubrificantes;13998,37
202605;2026-05-01;10;Material de Escritório;31312,12
202605;2026-05-01;10;Limpeza e Higiene;29667,71
202605;2026-05-01;11;Material Elétrico;37680,20
202605;2026-05-01;11;Material Hidráulico;6297,30
202605;2026-05-01;11;EPI;13449,74
202605;2026-05-01;11;Ferramentas;6336,60
202605;2026-05-01;11;Peças de Reposição;12705,11
202605;2026-05-01;11;Lubrificantes;11295,44
202605;2026-05-01;11;Material de Escritório;22746,80
202605;2026-05-01;11;Limpeza e Higiene;4157,06
202605;2026-05-01;12;Material Elétrico;35606,41
202605;2026-05-01;12;Material Hidráulico;34575,09
202605;2026-05-01;12;EPI;26477,77
202605;2026-05-01;12;Ferramentas;5857,92
202605;2026-05-01;12;Peças de Reposição;3462,30
202605;2026-05-01;12;Lubrificantes;41633,21
202605;2026-05-01;12;Material de Escritório;18581,98
202605;2026-05-01;12;Limpeza e Higiene;22214,87
202606;2026-06-01;1;Material Elétrico;17327,71
202606;2026-06-01;1;Material Hidráulico;38659,76
202606;2026-06-01;1;EPI;42105,50
202606;2026-06-01;1;Ferramentas;21421,71
202606;2026-06-01;1;Peças de Reposição;19057,20
202606;2026-06-01;1;Lubrificantes;6707,71
202606;2026-06-01;1;Material de Escritório;42290,47
202606;2026-06-01;1;Limpeza e Higiene;39084,96
202606;2026-06-01;2;Material Elétrico;15373,28
202606;2026-06-01;2;Material Hidráulico;37343,04
202606;2026-06-01;2;EPI;29456,34
202606;2026-06-01;2;Ferramentas;10177,66
202606;2026-06-01;2;Peças de Reposição;25777,90
202606;2026-06-01;2;Lubrificantes;16986,86
202606;2026-06-01;2;Material de Escritório;27992,12
202606;2026-06-01;2;Limpeza e Higiene;32038,28
202606;2026-06-01;3;Material Elétrico;11061,51
202606;2026-06-01;3;Material Hidráulico;24273,96
202606;2026-06-01;3;EPI;34586,95
202606;2026-06-01;3;Ferramentas;7094,44
202606;2026-06-01;3;Peças de Reposição;4961,17
202606;2026-06-01;3;Lubrificantes;25406,08
202606;2026-06-01;3;Material de Escritório;5105,69
202606;2026-06-01;3;Limpeza e Higiene;20892,74
202606;2026-06-01;4;Material Elétrico;17856,50
202606;2026-06-01;4;Material Hidráulico;20004,46
202606;2026-06-01;4;EPI;41125,62
202606;2026-06-01;4;Ferramentas;41870,25
202606;2026-06-01;4;Peças de Reposição;7115,06
202606;2026-06-01;4;Lubrificantes;9547,36
202606;2026-06-01;4;Material de Escritório;14250,61
202606;2026-06-01;4;Limpeza e Higiene;37013,73
202606;2026-06-01;5;Material Elétrico;39607,17
202606;2026-06-01;5;Material Hidráulico;14698,98
202606;2026-06-01;5;EPI;43623,15
202606;2026-06-01;5;Ferramentas;29722,70
202606;2026-06-01;5;Peças de Reposição;23429,03
202606;2026-06-01;5;Lubrificantes;11851,12
202606;2026-06-01;5;Material de Escritório;41390,37
202606;2026-06-01;5;Limpeza e Higiene;38272,74
202606;2026-06-01;6;Material Elétrico;16226,47
202606;2026-06-01;6;Material Hidráulico;11346,79
202606;2026-06-01;6;EPI;40737,44
202606;2026-06-01;6;Ferramentas;33282,44
202606;2026-06-01;6;Peças de Reposição;35969,48
202606;2026-06-01;6;Lubrificantes;25320,68
202606;2026-06-01;6;Material de Escritório;16243,59
202606;2026-06-01;6;Limpeza e Higiene;39186,12
202606;2026-06-01;7;Material Elétrico;20952,80
202606;2026-06-01;7;Material Hidráulico;14221,32
202606;2026-06-01;7;EPI;10613,77
202606;2026-06-01;7;Ferramentas;34541,21
202606;2026-06-01;7;Peças de Reposição;10269,38
202606;2026-06-01;7;Lubrificantes;36222,64
202606;2026-06-01;7;Material de Escritório;14986,64
202606;2026-06-01;7;Limpeza e Higiene;31797,88
202606;2026-06-01;8;Material Elétrico;5395,62
202606;2026-06-01;8;Material Hidráulico;10408,10
202606;2026-06-01;8;EPI;37497,59
202606;2026-06-01;8;Ferramentas;31040,26
202606;2026-06-01;8;Peças de Reposição;40109,91
202606;2026-06-01;8;Lubrificantes;35467,86
202606;2026-06-01;8;Material de Escritório;18580,68
202606;2026-06-01;8;Limpeza e Higiene;4532,71
202606;2026-06-01;9;Material Elétrico;33467,33
202606;2026-06-01;9;Material Hidráulico;17732,62
202606;2026-06-01;9;EPI;24427,19
202606;2026-06-01;9;Ferramentas;40649,44
202606;2026-06-01;9;Peças de Reposição;37934,00
202606;2026-06-01;9;Lubrificantes;4630,13
202606;2026-06-01;9;Material de Escritório;15168,59
202606;2026-06-01;9;Limpeza e Higiene;14352,93
202606;2026-06-01;10;Material Elétrico;29888,72
202606;2026-06-01;10;Material Hidráulico;28892,82
202606;2026-06-01;10;EPI;31041,18
202606;2026-06-01;10;Ferramentas;22466,23
202606;2026-06-01;10;Peças de Reposição;41243,91
202606;2026-06-01;10;Lubrificantes;31143,10
202606;2026-06-01;10;Material de Escritório;5870,35
202606;2026-06-01;10;Limpeza e Higiene;42164,06
202606;2026-06-01;11;Material Elétrico;4914,69
202606;2026-06-01;11;Material Hidráulico;32414,32
202606;2026-06-01;11;EPI;31336,21
202606;2026-06-01;11;Ferramentas;8669,80
202606;2026-06-01;11;Peças de Reposição;8655,49
202606;2026-06-01;11;Lubrificantes;17364,86
202606;2026-06-01;11;Material de Escritório;14179,06
202606;2026-06-01;11;Limpeza e Higiene;18235,27
202606;2026-06-01;12;Material Elétrico;9047,04
202606;2026-06-01;12;Material Hidráulico;22917,31
202606;2026-06-01;12;EPI;13550,24
202606;2026-06-01;12;Ferramentas;14776,18
202606;2026-06-01;12;Peças de Reposição;39311,27
202606;2026-06-01;12;Lubrificantes;24127,85
202606;2026-06-01;12;Material de Escritório;40103,95
202606;2026-06-01;12;Limpeza e Higiene;25733,77
202607;2026-07-01;1;Material Elétrico;7106,29
202607;2026-07-01;1;Material Hidráulico;23197,66
202607;2026-07-01;1;EPI;12818,09
202607;2026-07-01;1;Ferramentas;23412,52
202607;2026-07-01;1;Peças de Reposição;21424,16
202607;2026-07-01;1;Lubrificantes;18308,29
202607;2026-07-01;1;Material de Escritório;6415,26
202607;2026-07-01;1;Limpeza e Higiene;29501,54
202607;2026-07-01;2;Material Elétrico;15008,36
202607;2026-07-01;2;Material Hidráulico;39428,88
202607;2026-07-01;2;EPI;6923,41
202607;2026-07-01;2;Ferramentas;27429,33
202607;2026-07-01;2;Peças de Reposição;31614,11
202607;2026-07-01;2;Lubrificantes;43767,35
202607;2026-07-01;2;Material de Escritório;25676,87
202607;2026-07-01;2;Limpeza e Higiene;28515,67
202607;2026-07-01;3;Material Elétrico;19830,61
202607;2026-07-01;3;Material Hidráulico;34265,44
202607;2026-07-01;3;EPI;18393,05
202607;2026-07-01;3;Ferramentas;3352,93
202607;2026-07-01;3;Peças de Reposição;44605,52
202607;2026-07-01;3;Lubrificantes;5956,57
202607;2026-07-01;3;Material de Escritório;8976,94
202607;2026-07-01;3;Limpeza e Higiene;29348,42
202607;2026-07-01;4;Material Elétrico;8125,29
202607;2026-07-01;4;Material Hidráulico;5782,20
202607;2026-07-01;4;EPI;22531,56
202607;2026-07-01;4;Ferramentas;30694,40
202607;2026-07-01;4;Peças de Reposição;31959,84
202607;2026-07-01;4;Lubrificantes;10537,85
202607;2026-07-01;4;Material de Escritório;10004,29
202607;2026-07-01;4;Limpeza e Higiene;16891,65
202607;2026-07-01;5;Material Elétrico;5571,09
202607;2026-07-01;5;Material Hidráulico;38105,03
202607;2026-07-01;5;EPI;24673,04
202607;2026-07-01;5;Ferramentas;20390,08
202607;2026-07-01;5;Peças de Reposição;34074,03
202607;2026-07-01;5;Lubrificantes;30206,52
202607;2026-07-01;5;Material de Escritório;22878,22
202607;2026-07-01;5;Limpeza e Higiene;6229,30
202607;2026-07-01;6;Material Elétrico;30477,24
202607;2026-07-01;6;Material Hidráulico;20601,96
202607;2026-07-01;6;EPI;34181,28
202607;2026-07-01;6;Ferramentas;14649,18
202607;2026-07-01;6;Peças de Reposição;29670,01
202607;2026-07-01;6;Lubrificantes;3464,51
202607;2026-07-01;6;Material de Escritório;7161,71
202607;2026-07-01;6;Limpeza e Higiene;39218,83
202607;2026-07-01;7;Material Elétrico;33913,39
202607;2026-07-01;7;Material Hidráulico;25674,70
202607;2026-07-01;7;EPI;14384,14
202607;2026-07-01;7;Ferramentas;8227,64
202607;2026-07-01;7;Peças de Reposição;39569,81
202607;2026-07-01;7;Lubrificantes;33406,05
202607;2026-07-01;7;Material de Escritório;16372,24
202607;2026-07-01;7;Limpeza e Higiene;15780,54
202607;2026-07-01;8;Material Elétrico;8051,50
202607;2026-07-01;8;Material Hidráulico;27482,68
202607;2026-07-01;8;EPI;27202,41
202607;2026-07-01;8;Ferramentas;43902,26
202607;2026-07-01;8;Peças de Reposição;44317,44
202607;2026-07-01;8;Lubrificantes;21179,33
202607;2026-07-01;8;Material de Escritório;5183,50
202607;2026-07-01;8;Limpeza e Higiene;39285,80
202607;2026-07-01;9;Material Elétrico;30954,32
202607;2026-07-01;9;Material Hidráulico;44617,72
202607;2026-07-01;9;EPI;4864,65
202607;2026-07-01;9;Ferramentas;30916,37
202607;2026-07-01;9;Peças de Reposição;5732,18
202607;2026-07-01;9;Lubrificantes;33694,01
202607;2026-07-01;9;Material de Escritório;38694,24
202607;2026-07-01;9;Limpeza e Higiene;33064,95
202607;2026-07-01;10;Material Elétrico;43154,30
202607;2026-07-01;10;Material Hidráulico;7080,09
202607;2026-07-01;10;EPI;14077,29
202607;2026-07-01;10;Ferramentas;29238,50
202607;2026-07-01;10;Peças de Reposição;14444,51
202607;2026-07-01;10;Lubrificantes;34317,71
202607;2026-07-01;10;Material de Escritório;42781,30
202607;2026-07-01;10;Limpeza e Higiene;30361,29
202607;2026-07-01;11;Material Elétrico;43589,80
202607;2026-07-01;11;Material Hidráulico;26271,01
202607;2026-07-01;11;EPI;22502,74
202607;2026-07-01;11;Ferramentas;33262,47
202607;2026-07-01;11;Peças de Reposição;19380,95
202607;2026-07-01;11;Lubrificantes;31757,36
202607;2026-07-01;11;Material de Escritório;13174,53
202607;2026-07-01;11;Limpeza e Higiene;20348,34
202607;2026-07-01;12;Material Elétrico;19819,50
202607;2026-07-01;12;Material Hidráulico;25415,08
202607;2026-07-01;12;EPI;36372,96
202607;2026-07-01;12;Ferramentas;17563,37
202607;2026-07-01;12;Peças de Reposição;16801,31
202607;2026-07-01;12;Lubrificantes;16425,56
202607;2026-07-01;12;Material de Escritório;8226,69
202607;2026-07-01;12;Limpeza e Higiene;21172,88
202608;2026-08-01;1;Material Elétrico;32022,19
202608;2026-08-01;1;Material Hidráulico;27086,89
202608;2026-08-01;1;EPI;12570,46
202608;2026-08-01;1;Ferramentas;30266,91
202608;2026-08-01;1;Peças de Reposição;22812,63
202608;2026-08-01;1;Lubrificantes;8597,81
202608;2026-08-01;1;Material de Escritório;29321,06
202608;2026-08-01;1;Limpeza e Higiene;5644,46
202608;2026-08-01;2;Material Elétrico;11775,78
202608;2026-08-01;2;Material Hidráulico;27693,54
202608;2026-08-01;2;EPI;44689,50
202608;2026-08-01;2;Ferramentas;11897,43
202608;2026-08-01;2;Peças de Reposição;28510,97
202608;2026-08-01;2;Lubrificantes;6395,76
202608;2026-08-01;2;Material de Escritório;16493,98
202608;2026-08-01;2;Limpeza e Higiene;3555,28
202608;2026-08-01;3;Material Elétrico;32185,41
202608;2026-08-01;3;Material Hidráulico;38955,82
202608;2026-08-01;3;EPI;37508,69
202608;2026-08-01;3;Ferramentas;14147,19
202608;2026-08-01;3;Peças de Reposição;33277,66
202608;2026-08-01;3;Lubrificantes;17506,77
202608;2026-08-01;3;Material de Escritório;23344,87
